tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,timestamp,text,name,dog_stage,rating,favorite_count,retweet_count
672481316919734272,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,border_collie,0.599454,True,collie,0.106227,True,shetland_sheepdog,0.0944649,True,2015-12-03 18:23:34,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,Jazz,pupper,1.2,757,137
672481316919734272,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,border_collie,0.599454,True,collie,0.106227,True,shetland_sheepdog,0.0944649,True,2015-12-03 18:23:34,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,Jazz,,1.2,757,137
672594978741354496,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,great_pyrenees,0.755945,True,old_english_sheepdog,0.0823368,True,afghan_hound,0.0270366,True,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,Scott,,0.9,1411,661
672594978741354496,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,great_pyrenees,0.755945,True,old_english_sheepdog,0.0823368,True,afghan_hound,0.0270366,True,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,Scott,,0.9,1411,661
672594978741354496,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,great_pyrenees,0.755945,True,old_english_sheepdog,0.0823368,True,afghan_hound,0.0270366,True,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,Scott,pupper,0.9,1411,661
672594978741354496,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,great_pyrenees,0.755945,True,old_english_sheepdog,0.0823368,True,afghan_hound,0.0270366,True,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,Scott,,0.9,1411,661
672622327801233409,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,0.952773,True,labrador_retriever,0.010835,True,clumber,0.00878601,True,2015-12-04 03:43:54,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,,,1.2,1377,542
672622327801233409,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,0.952773,True,labrador_retriever,0.010835,True,clumber,0.00878601,True,2015-12-04 03:43:54,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,,,1.2,1377,542
672622327801233409,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,0.952773,True,labrador_retriever,0.010835,True,clumber,0.00878601,True,2015-12-04 03:43:54,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,,pupper,1.2,1377,542
672622327801233409,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,0.952773,True,labrador_retriever,0.010835,True,clumber,0.00878601,True,2015-12-04 03:43:54,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,,,1.2,1377,542
672975131468300288,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,True,brabancon_griffon,0.044667800000000014,True,french_bulldog,0.0365705,True,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,Chuckles,,1.0,1813,1015
672975131468300288,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,True,brabancon_griffon,0.044667800000000014,True,french_bulldog,0.0365705,True,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,Chuckles,,1.0,1813,1015
672975131468300288,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,True,brabancon_griffon,0.044667800000000014,True,french_bulldog,0.0365705,True,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,Chuckles,pupper,1.0,1813,1015
672975131468300288,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,True,brabancon_griffon,0.044667800000000014,True,french_bulldog,0.0365705,True,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,Chuckles,,1.0,1813,1015
672988786805112832,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,lakeland_terrier,0.8366319999999999,True,west_highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,Schnozz,,1.0,1039,314
672988786805112832,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,lakeland_terrier,0.8366319999999999,True,west_highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,Schnozz,,1.0,1039,314
672988786805112832,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,lakeland_terrier,0.8366319999999999,True,west_highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,Schnozz,pupper,1.0,1039,314
672988786805112832,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,lakeland_terrier,0.8366319999999999,True,west_highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,Schnozz,,1.0,1039,314
673295268553605120,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,True,labrador_retriever,0.06468330000000001,True,great_pyrenees,0.0126126,True,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,Eve,,0.8,8046,3484
673295268553605120,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,True,labrador_retriever,0.06468330000000001,True,great_pyrenees,0.0126126,True,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,Eve,,0.8,8046,3484
673295268553605120,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,True,labrador_retriever,0.06468330000000001,True,great_pyrenees,0.0126126,True,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,Eve,pupper,0.8,8046,3484
673295268553605120,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,True,labrador_retriever,0.06468330000000001,True,great_pyrenees,0.0126126,True,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,Eve,,0.8,8046,3484
673342308415348736,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski_mask,0.981017,False,chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,2015-12-06 03:24:51,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,Django,,1.0,1362,649
673342308415348736,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski_mask,0.981017,False,chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,2015-12-06 03:24:51,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,Django,,1.0,1362,649
673342308415348736,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski_mask,0.981017,False,chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,2015-12-06 03:24:51,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,Django,pupper,1.0,1362,649
673342308415348736,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski_mask,0.981017,False,chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,2015-12-06 03:24:51,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,Django,,1.0,1362,649
673612854080196609,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,True,leonberg,0.111106,True,shovel,0.0856263,False,2015-12-06 21:19:54,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,Jeffri,,0.7,1691,802
673612854080196609,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,True,leonberg,0.111106,True,shovel,0.0856263,False,2015-12-06 21:19:54,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,Jeffri,,0.7,1691,802
673612854080196609,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,True,leonberg,0.111106,True,shovel,0.0856263,False,2015-12-06 21:19:54,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,Jeffri,pupper,0.7,1691,802
673612854080196609,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,True,leonberg,0.111106,True,shovel,0.0856263,False,2015-12-06 21:19:54,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,Jeffri,,0.7,1691,802
673656262056419329,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True,rhodesian_ridgeback,0.0946977,True,brabancon_griffon,0.0575594,True,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,Albert,,1.0,769,265
673656262056419329,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True,rhodesian_ridgeback,0.0946977,True,brabancon_griffon,0.0575594,True,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,Albert,,1.0,769,265
673656262056419329,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True,rhodesian_ridgeback,0.0946977,True,brabancon_griffon,0.0575594,True,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,Albert,pupper,1.0,769,265
673656262056419329,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True,rhodesian_ridgeback,0.0946977,True,brabancon_griffon,0.0575594,True,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,Albert,,1.0,769,265
673707060090052608,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german_short-haired_pointer,0.935771,True,kelpie,0.022561,True,labrador_retriever,0.00884665,True,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,Raymond,,1.0,1177,434
673707060090052608,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german_short-haired_pointer,0.935771,True,kelpie,0.022561,True,labrador_retriever,0.00884665,True,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,Raymond,,1.0,1177,434
673707060090052608,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german_short-haired_pointer,0.935771,True,kelpie,0.022561,True,labrador_retriever,0.00884665,True,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,Raymond,pupper,1.0,1177,434
673707060090052608,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german_short-haired_pointer,0.935771,True,kelpie,0.022561,True,labrador_retriever,0.00884665,True,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,Raymond,,1.0,1177,434
673919437611909120,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,2015-12-07 17:38:09,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,Obie,,1.1,1251,401
673919437611909120,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,2015-12-07 17:38:09,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,Obie,,1.1,1251,401
673919437611909120,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,2015-12-07 17:38:09,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,Obie,pupper,1.1,1251,401
673919437611909120,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,2015-12-07 17:38:09,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,Obie,,1.1,1251,401
673956914389192708,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True,brabancon_griffon,0.0827437,True,chihuahua,0.0458777,True,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,one,,1.0,2091,1069
673956914389192708,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True,brabancon_griffon,0.0827437,True,chihuahua,0.0458777,True,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,one,,1.0,2091,1069
673956914389192708,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True,brabancon_griffon,0.0827437,True,chihuahua,0.0458777,True,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,one,pupper,1.0,2091,1069
673956914389192708,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True,brabancon_griffon,0.0827437,True,chihuahua,0.0458777,True,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,one,,1.0,2091,1069
674038233588723717,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo_dog,0.358459,True,norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,Kaiya,,1.2,1176,456
674038233588723717,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo_dog,0.358459,True,norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,Kaiya,,1.2,1176,456
674038233588723717,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo_dog,0.358459,True,norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,Kaiya,pupper,1.2,1176,456
674038233588723717,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo_dog,0.358459,True,norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,Kaiya,,1.2,1176,456
674262580978937856,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater_swiss_mountain_dog,0.519428,True,boxer,0.1215,True,staffordshire_bullterrier,0.114498,True,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,Gus,,0.9,1391,498
674262580978937856,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater_swiss_mountain_dog,0.519428,True,boxer,0.1215,True,staffordshire_bullterrier,0.114498,True,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,Gus,,0.9,1391,498
674262580978937856,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater_swiss_mountain_dog,0.519428,True,boxer,0.1215,True,staffordshire_bullterrier,0.114498,True,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,Gus,pupper,0.9,1391,498
674262580978937856,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater_swiss_mountain_dog,0.519428,True,boxer,0.1215,True,staffordshire_bullterrier,0.114498,True,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,Gus,,0.9,1391,498
674447403907457024,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.07481950000000001,True,2015-12-09 04:36:06,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,,,1.0,1137,393
674447403907457024,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.07481950000000001,True,2015-12-09 04:36:06,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,,,1.0,1137,393
674447403907457024,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.07481950000000001,True,2015-12-09 04:36:06,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,,pupper,1.0,1137,393
674447403907457024,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.07481950000000001,True,2015-12-09 04:36:06,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,,,1.0,1137,393
674638615994089473,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,2015-12-09 17:15:54,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,,,1.2,1806,650
674638615994089473,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,2015-12-09 17:15:54,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,,,1.2,1806,650
674638615994089473,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,2015-12-09 17:15:54,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,,pupper,1.2,1806,650
674638615994089473,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,2015-12-09 17:15:54,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,,,1.2,1806,650
674737130913071104,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,True,schipperke,0.0143099,True,chihuahua,0.00812024,True,2015-12-09 23:47:22,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,Rufio,,1.0,693,103
674737130913071104,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,True,schipperke,0.0143099,True,chihuahua,0.00812024,True,2015-12-09 23:47:22,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,Rufio,,1.0,693,103
674737130913071104,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,True,schipperke,0.0143099,True,chihuahua,0.00812024,True,2015-12-09 23:47:22,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,Rufio,pupper,1.0,693,103
674737130913071104,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,True,schipperke,0.0143099,True,chihuahua,0.00812024,True,2015-12-09 23:47:22,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,Rufio,,1.0,693,103
